ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: _dtb_legacy_normalized_sku,Meta: _dtb_catalog_family,Meta: _dtb_source_url
,variable,TT-FINISHING-HAWK,,TapeTech Finishing Hawk,0,0,hidden,TapeTech Finishing Hawk — catalog-normalized TapeTech product.,<p>TapeTech Finishing Hawk is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Finishing Hawk</p><p><strong>Official SKU / MPN:</strong> DTB-TT-FINISHING-HAWK</p><p><em>Source reference: 44</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Tools of the Trade,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,49,TapeTech,Model,"13"" x 13"" Aluminum, 13"" x 13"" Premium Anodized",1,0,"13"" x 13"" Aluminum","DTB-TT-FINISHING-HAWK, TapeTech Finishing Hawk, TapeTech",TapeTech Finishing Hawk,"Shop TapeTech Finishing Hawk, catalog-normalized for professional drywall finishing workflows.",,"noindex,follow",TapeTech Finishing Hawk,"TapeTech, drywall tools, DTB-TT-FINISHING-HAWK",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,tools-of-the-trade,tools-of-the-trade,0,,,,,HAWK001-PS,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,official-brand-catalog-validated,,,TapeTech Finishing Hawk,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,HAWK001-PS,,"TapeTech Finishing Hawk - 13"" x 13"" Aluminum",0,0,hidden,,<p>TapeTech Finishing Hawk - 13&quot; x 13&quot; Aluminum is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Finishing Hawk</p><p><strong>Configuration:</strong> 13&quot; x 13&quot; Aluminum</p><p><strong>Official SKU / MPN:</strong> HAWK001-PS</p><p><em>Source reference: 44</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,TT-FINISHING-HAWK,,,,,,1,TapeTech,Model,"13"" x 13"" Aluminum",1,0,,"HAWK001-PS, TapeTech Finishing Hawk - 13"" x 13"" Aluminum, TapeTech","TapeTech Finishing Hawk - 13"" x 13"" Aluminum","Shop TapeTech Finishing Hawk - 13"" x 13"" Aluminum, catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","TapeTech Finishing Hawk - 13"" x 13"" Aluminum","TapeTech, drywall tools, HAWK001-PS",TapeTech,HAWK001-PS,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FINISHING-HAWK,Model,"13"" x 13"" Aluminum","13"" x 13"" Aluminum",,1,1,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,official-brand-catalog-validated,HAWK001-PS,HAWK001PS,TapeTech Finishing Hawk,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,HAWK002-PS,,"TapeTech Finishing Hawk - 13"" x 13"" Premium Anodized",0,0,hidden,,<p>TapeTech Finishing Hawk - 13&quot; x 13&quot; Premium Anodized is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Finishing Hawk</p><p><strong>Configuration:</strong> 13&quot; x 13&quot; Premium Anodized</p><p><strong>Official SKU / MPN:</strong> HAWK002-PS</p><p><em>Source reference: 44</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,,,,,,,TT-FINISHING-HAWK,,,,,,2,TapeTech,Model,"13"" x 13"" Premium Anodized",1,0,,"HAWK002-PS, TapeTech Finishing Hawk - 13"" x 13"" Premium Anodized, TapeTech","TapeTech Finishing Hawk - 13"" x 13"" Premium Anodized","Shop TapeTech Finishing Hawk - 13"" x 13"" Premium Anodized, catalog-normalized for professional drywall finishing workflows.",,"noindex,follow","TapeTech Finishing Hawk - 13"" x 13"" Premium Anodized","TapeTech, drywall tools, HAWK002-PS",TapeTech,HAWK002-PS,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FINISHING-HAWK,Model,"13"" x 13"" Premium Anodized","13"" x 13"" Premium Anodized",,2,1,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,44,official-brand-catalog-validated,HAWK002-PS,HAWK002PS,TapeTech Finishing Hawk,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variable,TT-NAIL-SPOTTER,,TapeTech Nail Spotter,1,0,visible,TapeTech Nail Spotter — catalog-normalized TapeTech product.,<p>TapeTech Nail Spotter is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Nail Spotter</p><p><strong>Official SKU / MPN:</strong> DTB-TT-NAIL-SPOTTER</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Nail Spotters,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,50,TapeTech,Size,"2"", 3""",1,0,"2""","DTB-TT-NAIL-SPOTTER, TapeTech Nail Spotter, TapeTech",TapeTech Nail Spotter,"Shop TapeTech Nail Spotter, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Nail Spotter,"TapeTech, drywall tools, DTB-TT-NAIL-SPOTTER",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,nail-spotters,nail-spotters,0,,,,,NS02TT,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,18,official-brand-catalog-validated,,,TapeTech Nail Spotter,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,NS02TT,,"TapeTech Nail Spotter - 2""",1,0,visible,,<p>TapeTech Nail Spotter - 2&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Nail Spotter</p><p><strong>Configuration:</strong> 2&quot;</p><p><strong>Official SKU / MPN:</strong> NS02TT</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,278.00,,,,,,,TT-NAIL-SPOTTER,,,,,,1,TapeTech,Size,"2""",1,0,,"NS02TT, TapeTech Nail Spotter - 2"", TapeTech","TapeTech Nail Spotter - 2""","Shop TapeTech Nail Spotter - 2"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Nail Spotter - 2""","TapeTech, drywall tools, NS02TT",TapeTech,NS02TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-NAIL-SPOTTER,Size,"2""","2""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,18,official-brand-catalog-shopames-price-validated,NS02TT,NS02TT,TapeTech Nail Spotter,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,NS03TT,,"TapeTech Nail Spotter - 3""",1,0,visible,,<p>TapeTech Nail Spotter - 3&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Nail Spotter</p><p><strong>Configuration:</strong> 3&quot;</p><p><strong>Official SKU / MPN:</strong> NS03TT</p><p><em>Source reference: 18</em></p>,,,taxable,,1,,,0,0,,,,,0,,,289.00,,,,,,,TT-NAIL-SPOTTER,,,,,,2,TapeTech,Size,"3""",1,0,,"NS03TT, TapeTech Nail Spotter - 3"", TapeTech","TapeTech Nail Spotter - 3""","Shop TapeTech Nail Spotter - 3"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Nail Spotter - 3""","TapeTech, drywall tools, NS03TT",TapeTech,NS03TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-NAIL-SPOTTER,Size,"3""","3""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,18,official-brand-catalog-shopames-price-validated,NS03TT,NS03TT,TapeTech Nail Spotter,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variable,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,,TapeTech Power Assist® MaxxBox® Finishing Box,1,0,visible,TapeTech Power Assist® MaxxBox® Finishing Box — catalog-normalized TapeTech product.,<p>TapeTech Power Assist® MaxxBox® Finishing Box is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Power Assist® MaxxBox® Finishing Box</p><p><strong>Official SKU / MPN:</strong> DTB-TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX</p><p><em>Source reference: 29</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Finishing Boxes,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,51,TapeTech,Size,"7"", 10"", 12""",1,0,"7""","DTB-TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX, TapeTech Power Assist® MaxxBox® Finishing Box, TapeTech",TapeTech Power Assist® MaxxBox® Finishing Box,"Shop TapeTech Power Assist® MaxxBox® Finishing Box, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Power Assist® MaxxBox® Finishing Box,"TapeTech, drywall tools, DTB-TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,finishing-boxes,finishing-boxes,0,,,,,PAHC07,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,official-brand-catalog-validated,,,TapeTech Power Assist® MaxxBox® Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,PAHC07,,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",1,0,visible,,<p>TapeTech Power Assist® MaxxBox® Finishing Box - 7&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Power Assist® MaxxBox® Finishing Box</p><p><strong>Configuration:</strong> 7&quot;</p><p><strong>Official SKU / MPN:</strong> PAHC07</p><p><em>Source reference: 29</em></p>,,,taxable,,1,,,0,0,,,,,0,,,459.00,,,,,,,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,,,,,,1,TapeTech,Size,"7""",1,0,,"PAHC07, TapeTech Power Assist® MaxxBox® Finishing Box - 7"", TapeTech","TapeTech Power Assist® MaxxBox® Finishing Box - 7""","Shop TapeTech Power Assist® MaxxBox® Finishing Box - 7"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Power Assist® MaxxBox® Finishing Box - 7""","TapeTech, drywall tools, PAHC07",TapeTech,PAHC07,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Size,"7""","7""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,official-brand-catalog-shopames-price-validated,PAHC07,PAHC07,TapeTech Power Assist® MaxxBox® Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,PAHC10,,"TapeTech Power Assist® MaxxBox® Finishing Box - 10""",1,0,visible,,<p>TapeTech Power Assist® MaxxBox® Finishing Box - 10&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Power Assist® MaxxBox® Finishing Box</p><p><strong>Configuration:</strong> 10&quot;</p><p><strong>Official SKU / MPN:</strong> PAHC10</p><p><em>Source reference: 29</em></p>,,,taxable,,1,,,0,0,,,,,0,,,469.00,,,,,,,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,,,,,,2,TapeTech,Size,"10""",1,0,,"PAHC10, TapeTech Power Assist® MaxxBox® Finishing Box - 10"", TapeTech","TapeTech Power Assist® MaxxBox® Finishing Box - 10""","Shop TapeTech Power Assist® MaxxBox® Finishing Box - 10"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Power Assist® MaxxBox® Finishing Box - 10""","TapeTech, drywall tools, PAHC10",TapeTech,PAHC10,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Size,"10""","10""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,official-brand-catalog-shopames-price-validated,PAHC10,PAHC10,TapeTech Power Assist® MaxxBox® Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,PAHC12,,"TapeTech Power Assist® MaxxBox® Finishing Box - 12""",1,0,visible,,<p>TapeTech Power Assist® MaxxBox® Finishing Box - 12&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Power Assist® MaxxBox® Finishing Box</p><p><strong>Configuration:</strong> 12&quot;</p><p><strong>Official SKU / MPN:</strong> PAHC12</p><p><em>Source reference: 29</em></p>,,,taxable,,1,,,0,0,,,,,0,,,479.00,,,,,,,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,,,,,,3,TapeTech,Size,"12""",1,0,,"PAHC12, TapeTech Power Assist® MaxxBox® Finishing Box - 12"", TapeTech","TapeTech Power Assist® MaxxBox® Finishing Box - 12""","Shop TapeTech Power Assist® MaxxBox® Finishing Box - 12"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Power Assist® MaxxBox® Finishing Box - 12""","TapeTech, drywall tools, PAHC12",TapeTech,PAHC12,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,Size,"12""","12""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,official-brand-catalog-shopames-price-validated,PAHC12,PAHC12,TapeTech Power Assist® MaxxBox® Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variable,TT-QUICKBOX-QSX-FINISHING-BOX,,TapeTech QuickBox® QSX Finishing Box,1,0,visible,TapeTech QuickBox® QSX Finishing Box — catalog-normalized TapeTech product.,<p>TapeTech QuickBox® QSX Finishing Box is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech QuickBox® QSX Finishing Box</p><p><strong>Official SKU / MPN:</strong> DTB-TT-QUICKBOX-QSX-FINISHING-BOX</p><p><em>Source reference: 30</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Finishing Boxes,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,52,TapeTech,Size,"6.5"", 8.5""",1,0,"6.5""","DTB-TT-QUICKBOX-QSX-FINISHING-BOX, TapeTech QuickBox® QSX Finishing Box, TapeTech",TapeTech QuickBox® QSX Finishing Box,"Shop TapeTech QuickBox® QSX Finishing Box, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech QuickBox® QSX Finishing Box,"TapeTech, drywall tools, DTB-TT-QUICKBOX-QSX-FINISHING-BOX",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,finishing-boxes,finishing-boxes,0,,,,,QB06-QSX,,0,,,,,,official-brand-catalog-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,30,official-brand-catalog-validated,,,TapeTech QuickBox® QSX Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,QB06-QSX,,"TapeTech QuickBox® QSX Finishing Box - 6.5""",1,0,visible,,<p>TapeTech QuickBox® QSX Finishing Box - 6.5&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech QuickBox® QSX Finishing Box</p><p><strong>Configuration:</strong> 6.5&quot;</p><p><strong>Official SKU / MPN:</strong> QB06-QSX</p><p><em>Source reference: 30</em></p>,,,taxable,,1,,,0,0,,,,,0,,,149.00,,,,,,,TT-QUICKBOX-QSX-FINISHING-BOX,,,,,,1,TapeTech,Size,"6.5""",1,0,,"QB06-QSX, TapeTech QuickBox® QSX Finishing Box - 6.5"", TapeTech","TapeTech QuickBox® QSX Finishing Box - 6.5""","Shop TapeTech QuickBox® QSX Finishing Box - 6.5"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech QuickBox® QSX Finishing Box - 6.5""","TapeTech, drywall tools, QB06-QSX",TapeTech,QB06-QSX,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-QUICKBOX-QSX-FINISHING-BOX,Size,"6.5""","6.5""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,30,official-brand-catalog-shopames-price-validated,QB06-QSX,QB06QSX,TapeTech QuickBox® QSX Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variation,QB08-QSX,,"TapeTech QuickBox® QSX Finishing Box - 8.5""",1,0,visible,,<p>TapeTech QuickBox® QSX Finishing Box - 8.5&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech QuickBox® QSX Finishing Box</p><p><strong>Configuration:</strong> 8.5&quot;</p><p><strong>Official SKU / MPN:</strong> QB08-QSX</p><p><em>Source reference: 30</em></p>,,,taxable,,1,,,0,0,,,,,0,,,174.00,,,,,,,TT-QUICKBOX-QSX-FINISHING-BOX,,,,,,2,TapeTech,Size,"8.5""",1,0,,"QB08-QSX, TapeTech QuickBox® QSX Finishing Box - 8.5"", TapeTech","TapeTech QuickBox® QSX Finishing Box - 8.5""","Shop TapeTech QuickBox® QSX Finishing Box - 8.5"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech QuickBox® QSX Finishing Box - 8.5""","TapeTech, drywall tools, QB08-QSX",TapeTech,QB08-QSX,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-QUICKBOX-QSX-FINISHING-BOX,Size,"8.5""","8.5""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,30,official-brand-catalog-shopames-price-validated,QB08-QSX,QB08QSX,TapeTech QuickBox® QSX Finishing Box,https://tapetech.com/wp-content/uploads/2026/01/TapeTech-Product-Catalog_ENG_web.pdf
,variable,TT-BASIC-FULL-SET,,TapeTech Basic Full Set,1,0,visible,TapeTech Basic Full Set — catalog-normalized TapeTech product.,<p>TapeTech Basic Full Set is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Basic Full Set</p><p><strong>Official SKU / MPN:</strong> DTB-TT-BASIC-FULL-SET</p><p><em>Source reference: https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2</em></p>,,,taxable,,1,,,0,0,,,,,0,,,,Drywall Finishing Tools > TapeTech > Tool Sets & Kits,"TapeTech,Drywall Finishing Tools",,,,,,,,,,,53,TapeTech,Box Configuration,"7"" and 10"" Boxes, 10"" and 12"" Boxes",1,0,"7"" and 10"" Boxes","DTB-TT-BASIC-FULL-SET, TapeTech Basic Full Set, TapeTech",TapeTech Basic Full Set,"Shop TapeTech Basic Full Set, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Basic Full Set,"TapeTech, drywall tools, DTB-TT-BASIC-FULL-SET",TapeTech,,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,tool-sets-and-kits,tool-sets-and-kits,0,,,,,TTFULL7/10,,0,,,,,,source-retained-retailer-page,,TapeTech,,,,,products\reports\tapetech_toolset_specials_mpn_scrape_2026-05-19.csv,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2,source-retained-retailer-page,,,TapeTech Basic Full Set,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2
,variation,TTFULL7/10,,"TapeTech Basic Full Set - 7"" and 10"" Boxes",1,0,visible,,<p>TapeTech Basic Full Set - 7&quot; and 10&quot; Boxes is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Basic Full Set</p><p><strong>Configuration:</strong> 7&quot; and 10&quot; Boxes</p><p><strong>Official SKU / MPN:</strong> TTFULL7/10</p><p><em>Source reference: https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2</em></p>,,,taxable,,1,,,0,0,,,,,0,,,4358.00,,,,,,,TT-BASIC-FULL-SET,,,,,,1,TapeTech,Box Configuration,"7"" and 10"" Boxes",1,0,,"TTFULL7/10, TapeTech Basic Full Set - 7"" and 10"" Boxes, TapeTech","TapeTech Basic Full Set - 7"" and 10"" Boxes","Shop TapeTech Basic Full Set - 7"" and 10"" Boxes, catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Basic Full Set - 7"" and 10"" Boxes","TapeTech, drywall tools, TTFULL7/10",TapeTech,TTFULL7/10,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-BASIC-FULL-SET,Box Configuration,"7"" and 10"" Boxes","7"" and 10"" Boxes",,1,1,,,,,,source-retained-retailer-page,,TapeTech,,,,,products\reports\tapetech_toolset_specials_mpn_scrape_2026-05-19.csv,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2,source-retained-retailer-page,TTFULL7/10,TTFULL7/10,TapeTech Basic Full Set,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set_2
,variation,TTFULL10/12,,"TapeTech Basic Full Set - 10"" and 12"" Boxes",1,0,visible,,<p>TapeTech Basic Full Set - 10&quot; and 12&quot; Boxes is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Basic Full Set</p><p><strong>Configuration:</strong> 10&quot; and 12&quot; Boxes</p><p><strong>Official SKU / MPN:</strong> TTFULL10/12</p><p><em>Source reference: https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set</em></p>,,,taxable,,1,,,0,0,,,,,0,,,4378.00,,,,,,,TT-BASIC-FULL-SET,,,,,,2,TapeTech,Box Configuration,"10"" and 12"" Boxes",1,0,,"TTFULL10/12, TapeTech Basic Full Set - 10"" and 12"" Boxes, TapeTech","TapeTech Basic Full Set - 10"" and 12"" Boxes","Shop TapeTech Basic Full Set - 10"" and 12"" Boxes, catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Basic Full Set - 10"" and 12"" Boxes","TapeTech, drywall tools, TTFULL10/12",TapeTech,TTFULL10/12,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-BASIC-FULL-SET,Box Configuration,"10"" and 12"" Boxes","10"" and 12"" Boxes",,2,1,,,,,,source-retained-retailer-page,,TapeTech,,,,,products\reports\tapetech_toolset_specials_mpn_scrape_2026-05-19.csv,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set,source-retained-retailer-page,TTFULL10/12,TTFULL10/12,TapeTech Basic Full Set,https://www.shopamestools.com/TapeTech-Configured-Basic-Tool-Set
