brand,model,schematic_key,normalized_sku,display_id,part_name,quantity,notes,source_confidence
TapeTech,EZ07TT,EZ07TT/schematic_data.json,200001,200001,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,200009,200009,Shim,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,200026F,200026F,"7"" Wiper",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,200040F,200040F,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,201032G,201032G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202007,202007,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202020,202020,Spring Anchor,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202021,202021,"Nut, Special",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202022,202022,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202028,202028,Threaded Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,202044F,202044F,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,203010,203010,7 and 10 Inch Crown Spring,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,204002,204002,Blade Holder Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,204005,204005,Blade Clamp Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,205033G,205033G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,205045G,205045G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,206003,206003,Dial Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,206027G,206027G,"7"" Pressure Plate",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209006,209006,Skid Cover,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209016,209016,Unknown Part,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209017,209017,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209030,209030,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209039,209039,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209041,209041,Spring Clip,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209042,209042,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209046,209046,Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209049,209049,Screw 6-32 X 5/16 Bind. Hd. S.S.,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209050,209050,Unknown Part,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,209058,209058,6-32 Brass Nut,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,210058F,210058F,Latch,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,210073,210073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,213051,213051,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,219064,219064,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,219067,219067,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,251023G,251023G,"Side Plate, Universal",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,251025G,251025G,"Side Plate, TT",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,339073,339073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,489023,489023,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,609012,609012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ07TT,EZ07TT/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,059012,059012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,059015,059015,Unknown Part,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,059018,059018,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,179009,179009,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202007,202007,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202020,202020,Spring Anchor,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202021,202021,"Nut, Special",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202022,202022,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202028,202028,Threaded Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,202044F,202044F,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,203010,203010,7 and 10 Inch Crown Spring,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,206003,206003,Dial Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209006,209006,Skid Cover,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209016,209016,Unknown Part,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209017,209017,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209030,209030,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209039,209039,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209041,209041,Spring Clip,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209042,209042,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209046,209046,Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209049,209049,Screw 6-32 X 5/16 Bind. Hd. S.S.,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209050,209050,Unknown Part,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,209058,209058,6-32 Brass Nut,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,210058F,210058F,Latch,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,210073,210073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,213051,213051,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,219064,219064,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,219067,219067,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,250001,250001,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,250009,250009,Shim,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,250026F,250026F,"10"" Wiper",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,250040F,250040F,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,251023G,251023G,"Side Plate, Universal",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,251025G,251025G,"Side Plate, TT",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,251032G,251032G,"Extruded Radius Plate, 10""",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,254002,254002,Blade Holder Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,254005,254005,Clamp Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,255033G,255033G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,255045G,255045G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,256027G,256027G,"10"" Pressure Plate",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,339073,339073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,489023,489023,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ10TT,EZ10TT/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,059012,059012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,059015,059015,Unknown Part,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,059018,059018,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,179009,179009,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202007,202007,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202020,202020,Spring Anchor,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202021,202021,"Nut, Special",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202022,202022,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202028,202028,Threaded Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,202044F,202044F,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,206003,206003,Dial Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209006,209006,Skid Cover,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209016,209016,Unknown Part,10,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209017,209017,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209030,209030,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209039,209039,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209041,209041,Spring Clip,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209042,209042,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209046,209046,Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209049,209049,Screw 6-32 X 5/16 Bind. Hd. S.S.,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209050,209050,Unknown Part,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,209058,209058,6-32 Brass Nut,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,210058F,210058F,Latch,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,210073,210073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,213051,213051,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,219064,219064,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,219067,219067,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,251023G,251023G,"Side Plate, Universal",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,251025G,251025G,"Side Plate, TT",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,300001,300001,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,300009,300009,Shim,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,300026F,300026F,"12"" Wiper",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,300040F,300040F,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,301032G,301032G,"Extruded Radius Plate, 12""",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,303010,303010,12 Inch Crown Spring,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,304002,304002,Blade Holder Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,304005,304005,Clamp Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,305033G,305033G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,305045G,305045G,"Axle, 12"" Standard, EasyRoll Wheels",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,306027G,306027G,"12"" Pressure Plate",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,339073,339073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,489023,489023,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,609012,609012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ12TT,EZ12TT/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,059012,059012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,059015,059015,Unknown Part,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,059018,059018,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,059225,059225,Nut 10-32 Elastic,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,179009,179009,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202007,202007,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202020,202020,Spring Anchor,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202021,202021,"Nut, Special",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202022,202022,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202028,202028,Threaded Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202036,202036,Shoulder Screw,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,202044F,202044F,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,206003,206003,Dial Assy.,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209006,209006,Skid Cover,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209012,209012,Screw 4-40 X 1/4 Fillister Head 18-8 S.S,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209016,209016,Unknown Part,14,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209017,209017,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209030,209030,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209039,209039,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209041,209041,Spring Clip,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209042,209042,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209046,209046,Washer,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209047,209047,Bearing Nyliner,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209048,209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209049,209049,Screw 6-32 X 5/16 Bind. Hd. S.S.,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209050,209050,Unknown Part,8,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,209058,209058,6-32 Brass Nut,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,210058F,210058F,Latch,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,210059,210059,Shoulder Screw,2,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,210073,210073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,213051,213051,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,219064,219064,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,219067,219067,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,251023G,251023G,"Side Plate, Universal",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,251025G,251025G,"Side Plate, TT",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,303010,303010,12 Inch Crown Spring,1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,339073,339073,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,340001,340001,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,340009,340009,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,340026,340026,"15"" Wiper",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,340040,340040,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,341032G,341032G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,344002,344002,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,344005,344005,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,345033G,345033G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,345045G,345045G,"Axle, 15"" Standard, EasyRoll Wheels",1,name_source=researched; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,346027G,346027G,Unknown Part,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,489023,489023,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,609012,609012,Unknown Part,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,EZ15TT,EZ15TT/schematic_data.json,809006,809006,Washer:#14 Brass,1,name_source=researched; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059012,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,1,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059015,059015,Screw 6-32 X 1/4 Fil. Hd. S.S.,4,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059016,059016,"Lockwasher, #6 Medium Spring",8,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059018,059018,Stopnut 6-32 Thin Pat.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059020,059020,Screw 6-32 X 3/8 Bind Hd.,14,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059038,059038,Lockwasher 4 Med. Spring,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059051,059051,Screw 6-32 X 3/16 Fil. Hd. S.S,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059102,059102,Screw 4-40 X .225/.235 Fl.Hd.SST.,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,059161,059161,Screw 4-40 X 3/8 Fil. Hd. S.S,6,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,179009,179009,5L10-Fk Type 6 Nyliner,2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,200001,200001,"Blade, S.S. 7""",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,202007,202007,"Push Rod, Crown Adj.",2,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,202020,202020,Spring Anchor,3,name_source=frontend; missing_hotspot=true,medium
TapeTech,PAHC07,PAHC07/schematic_data.json,202021,202021,"Nut, Special",1,name_source=frontend; missing_hotspot=true,medium
