Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,SACS,SACS,Columbia Semi Automatic Commando Set,simple,"<p>The NEW Commando Set from Columbia Tools takes the guess work out of moving over to Semi-Automatic Drywall Tools. This set is a great introduction to Semi-Auto tools for the part-time finisher, or someone who is looking to make the leap to Automatic tools but doesn&rsquo;t want to jump right in yet. This set will save you time and give you a great finish. The Commando set comes with all the essentials in the Semi-Auto line, as well as a convenient case to store, and keep safe, your new Columbia Tools.</p>",The NEW Commando Set from Columbia Tools takes the guess work out of moving over to Semi-Automatic Drywall Tools. This set is a great introduction...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsacs.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SACS, drywall taping tool, finishing tool, columbia",297,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Semi Automatic Commando Set | SACS,Professional drywall taping tool: Columbia Semi Automatic Commando Set (Part: SACS). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SAT,SAT,Columbia Semi Automatic Taper,simple,"<p>The Semi-Automatic Taper or &ldquo;Bucket Taper&rdquo; allows users to apply a specific amount of compound to a large volume of tape. It has a tape spool with brake to cut down on operator fatigue. Columbia&rsquo;s semi automatic taper is easy to use, durable and has laser engraved instruction on the door.</p>",The Semi-Automatic Taper or &ldquo;Bucket Taper&rdquo; allows users to apply a specific amount of compound to a large volume of tape. It has a tape...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsat.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SAT, drywall taping tool, finishing tool, columbia",298,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Semi Automatic Taper | SAT,Professional drywall taping tool: Columbia Semi Automatic Taper (Part: SAT). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB212,SB212,Columbia Replacement 12&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 12"" Blade for Tomahawk</p>","Columbia Replacement 12"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb212.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB212, drywall taping tool, finishing tool, columbia",299,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 12&#34; Blade for Tomahawk | SB212,Professional drywall taping tool: Columbia Replacement 12&#34; Blade for Tomahawk (Part: SB212). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB214,SB214,Columbia Replacement 14&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 14"" Blade for Tomahawk</p>","Columbia Replacement 14"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb214.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB214, drywall taping tool, finishing tool, columbia",300,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 14&#34; Blade for Tomahawk | SB214,Professional drywall taping tool: Columbia Replacement 14&#34; Blade for Tomahawk (Part: SB214). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB218,SB218,Columbia Replacement 18&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 18"" Blade for Tomahawk</p>","Columbia Replacement 18"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb218.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB218, drywall taping tool, finishing tool, columbia",301,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 18&#34; Blade for Tomahawk | SB218,Professional drywall taping tool: Columbia Replacement 18&#34; Blade for Tomahawk (Part: SB218). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB224,SB224,Columbia Replacement 24&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 24"" Blade for Tomahawk</p>","Columbia Replacement 24"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb224.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB224, drywall taping tool, finishing tool, columbia",302,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 24&#34; Blade for Tomahawk | SB224,Professional drywall taping tool: Columbia Replacement 24&#34; Blade for Tomahawk (Part: SB224). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB232,SB232,Columbia Replacement 32&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 32"" Blade for Tomahawk</p>","Columbia Replacement 32"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb232.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB232, drywall taping tool, finishing tool, columbia",303,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 32&#34; Blade for Tomahawk | SB232,Professional drywall taping tool: Columbia Replacement 32&#34; Blade for Tomahawk (Part: SB232). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SB27,SB27,Columbia Replacement 7&#34; Blade for Tomahawk,simple,"<p>Columbia Replacement 7"" Blade for Tomahawk</p>","Columbia Replacement 7"" Blade for Tomahawk...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsb27.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SB27, drywall taping tool, finishing tool, columbia",304,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Replacement 7&#34; Blade for Tomahawk | SB27,Professional drywall taping tool: Columbia Replacement 7&#34; Blade for Tomahawk (Part: SB27). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SBC,SBC,Columbia Sabre Smoothing Blade Claw Adapter,simple,<p>Columbia Sabre Smoothing Blade Claw Adapter</p>,Columbia Sabre Smoothing Blade Claw Adapter...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsbc.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SBC, drywall taping tool, finishing tool, columbia",305,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Sabre Smoothing Blade Claw Adapter | SBC,Professional drywall taping tool: Columbia Sabre Smoothing Blade Claw Adapter (Part: SBC). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SBP,SBP,Columbia 41-75&#34; Sabre Smoothing Blade Extension Pole,simple,"<p>Columbia 41-75"" Sabre Smoothing Blade Extension Pole</p>","Columbia 41-75"" Sabre Smoothing Blade Extension Pole...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsbp.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SBP, drywall taping tool, finishing tool, columbia",306,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 41-75&#34; Sabre Smoothing Blade Extension Pole | SBP,Professional drywall taping tool: Columbia 41-75&#34; Sabre Smoothing Blade Extension Pole (Part: SBP). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SBSET,SBSET,Columbia Sabre Set,simple,"<p>The New Columbia Sabre set takes the guess work out of starting off with Smoothing Blades. Just like the Tomahawk Warrior set, this set contains a variety of sizes that will help you complete most every smoothing blade job. From wiping down tapes, to fully coating walls and ceilings, and everything in between, this kit will have you covered.</p>","The New Columbia Sabre set takes the guess work out of starting off with Smoothing Blades. Just like the Tomahawk Warrior set, this set contains a...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsbset.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SBSET, drywall taping tool, finishing tool, columbia",307,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Sabre Set | SBSET,Professional drywall taping tool: Columbia Sabre Set (Part: SBSET). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SPTAPER,SPTAPER,Columbia Sawed Off Mini PREDATOR Automatic Taper,simple,"<p>Columbia Taping Tools introduces the world's first Mini Carbon Fiber Taper, The Predator ""Sawed Off"" Mini. Unlike other taper bodies made mostly from aluminum, the Predator's Carbon Fiber construction, makes this precision-engineered tool&nbsp;20% lighter&nbsp;and more durable then any standard mini taper on the market. Another unique benefit of this Dent Proof construction, is that Carbon Fiber maintains temperature stability, meaning this taper will remain warm to the touch. The 6 wheel cutting sleeve has been updated in favor of teflon sliders which gives the operator a smoother glide and better grip. Now, changing the sliders out is simple field maintenance and can be installed with a standard screwdriver in minutes as opposed to half an hour or more. The pull ring is ideal for higher ceilings. The Predator will tape flats and angles effortlessly with less drag in the corners. The quick release cap makes cleaning a breeze and the stainless steel side plates, cable drum, and creaser arms offer a lifetime of corrosion resistance. With style, functionality, and durability the Predator from Columbia takes the -Evolution of Taping- to a whole new level. Predator ""Sawed Off"" Mini is perfect for taping drywall in small rooms and closets when a full size taper is too cumbersome.</p>","Columbia Taping Tools introduces the world's first Mini Carbon Fiber Taper, The Predator ""Sawed Off"" Mini. Unlike other taper bodies made mostly fr...",,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttsptaper.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SPTAPER, drywall taping tool, finishing tool, columbia",308,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia Sawed Off Mini PREDATOR Automatic Taper | SPTAPER,Professional drywall taping tool: Columbia Sawed Off Mini PREDATOR Automatic Taper (Part: SPTAPER). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SSB10,SSB10,Columbia 10&#34; Sabre Smoothing Blade,simple,<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminum.</p>,Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttssb10.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SSB10, drywall taping tool, finishing tool, columbia",309,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 10&#34; Sabre Smoothing Blade | SSB10,Professional drywall taping tool: Columbia 10&#34; Sabre Smoothing Blade (Part: SSB10). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SSB12,SSB12,Columbia 12&#34; Sabre Smoothing Blade,simple,<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminum.</p>,Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttssb12.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SSB12, drywall taping tool, finishing tool, columbia",310,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 12&#34; Sabre Smoothing Blade | SSB12,Professional drywall taping tool: Columbia 12&#34; Sabre Smoothing Blade (Part: SSB12). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SSB14,SSB14,Columbia 14&#34; Sabre Smoothing Blade,simple,<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminum.</p>,Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttssb14.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SSB14, drywall taping tool, finishing tool, columbia",311,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 14&#34; Sabre Smoothing Blade | SSB14,Professional drywall taping tool: Columbia 14&#34; Sabre Smoothing Blade (Part: SSB14). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SSB16,SSB16,Columbia 16&#34; Sabre Smoothing Blade,simple,<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminum.</p>,Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttssb16.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SSB16, drywall taping tool, finishing tool, columbia",312,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 16&#34; Sabre Smoothing Blade | SSB16,Professional drywall taping tool: Columbia 16&#34; Sabre Smoothing Blade (Part: SSB16). Columbia Tools quality. High-performance finishing equipment for contractors.
Columbia Tools,SSB18,SSB18,Columbia 18&#34; Sabre Smoothing Blade,simple,<p>Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk&rsquo;s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk&rsquo;s but is made from high quality plastic rather than billet aluminum.</p>,Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothi...,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttssb18.webp,Drywall Finishing Tools > Columbia Tools,"Columbia Tools, SSB18, drywall taping tool, finishing tool, columbia",313,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Columbia 18&#34; Sabre Smoothing Blade | SSB18,Professional drywall taping tool: Columbia 18&#34; Sabre Smoothing Blade (Part: SSB18). Columbia Tools quality. High-performance finishing equipment for contractors.
